"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"carros.nlogo"
"densidad_flujo"
"10/26/2024 14:51:22:496 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-3","3"
"[run number]","velocidad-inicial","numero_de_carros","aceleracion","posicion-inicial","desaceleracion","[step]","metrica_flujo"
"28","aleatoria","3","0.0045","aleatoria","0.026","1950","2.8684210526315788"
"29","aleatoria","3","0.0045","aleatoria","0.026","0","0"
"26","aleatoria","3","0.0045","aleatoria","0.026","2800","2.8727272727272726"
"24","aleatoria","3","0.0045","aleatoria","0.026","1300","2.88"
"28","aleatoria","3","0.0045","aleatoria","0.026","2000","2.871794871794872"
"26","aleatoria","3","0.0045","aleatoria","0.026","2850","2.875"
"29","aleatoria","3","0.0045","aleatoria","0.026","50","0"
"24","aleatoria","3","0.0045","aleatoria","0.026","1350","2.8846153846153846"
"28","aleatoria","3","0.0045","aleatoria","0.026","2050","2.875"
"26","aleatoria","3","0.0045","aleatoria","0.026","2900","2.8771929824561404"
"29","aleatoria","3","0.0045","aleatoria","0.026","100","1"
"24","aleatoria","3","0.0045","aleatoria","0.026","1400","2.888888888888889"
"28","aleatoria","3","0.0045","aleatoria","0.026","2100","2.8780487804878048"
"26","aleatoria","3","0.0045","aleatoria","0.026","2950","2.8793103448275863"
"29","aleatoria","3","0.0045","aleatoria","0.026","150","2"
"24","aleatoria","3","0.0045","aleatoria","0.026","1450","2.892857142857143"
"28","aleatoria","3","0.0045","aleatoria","0.026","2150","2.880952380952381"
"29","aleatoria","3","0.0045","aleatoria","0.026","200","2.3333333333333335"
"26","aleatoria","3","0.0045","aleatoria","0.026","3000","2.8813559322033897"
"24","aleatoria","3","0.0045","aleatoria","0.026","1500","2.896551724137931"
"30","aleatoria","3","0.0045","aleatoria","0.026","0","0"
"28","aleatoria","3","0.0045","aleatoria","0.026","2200","2.883720930232558"
"29","aleatoria","3","0.0045","aleatoria","0.026","250","2.5"
"24","aleatoria","3","0.0045","aleatoria","0.026","1550","2.9"
"30","aleatoria","3","0.0045","aleatoria","0.026","50","0"
"28","aleatoria","3","0.0045","aleatoria","0.026","2250","2.8863636363636362"
"29","aleatoria","3","0.0045","aleatoria","0.026","300","2.6"
"30","aleatoria","3","0.0045","aleatoria","0.026","100","3"
"24","aleatoria","3","0.0045","aleatoria","0.026","1600","2.903225806451613"
"28","aleatoria","3","0.0045","aleatoria","0.026","2300","2.888888888888889"
"29","aleatoria","3","0.0045","aleatoria","0.026","350","2.6666666666666665"
"24","aleatoria","3","0.0045","aleatoria","0.026","1650","2.90625"
"30","aleatoria","3","0.0045","aleatoria","0.026","150","2.5"
"28","aleatoria","3","0.0045","aleatoria","0.026","2350","2.891304347826087"
"29","aleatoria","3","0.0045","aleatoria","0.026","400","2.7142857142857144"
"24","aleatoria","3","0.0045","aleatoria","0.026","1700","2.909090909090909"
"30","aleatoria","3","0.0045","aleatoria","0.026","200","2.6666666666666665"
"28","aleatoria","3","0.0045","aleatoria","0.026","2400","2.893617021276596"
"29","aleatoria","3","0.0045","aleatoria","0.026","450","2.75"
"24","aleatoria","3","0.0045","aleatoria","0.026","1750","2.911764705882353"
"30","aleatoria","3","0.0045","aleatoria","0.026","250","2.75"
"29","aleatoria","3","0.0045","aleatoria","0.026","500","2.7777777777777777"
"28","aleatoria","3","0.0045","aleatoria","0.026","2450","2.8958333333333335"
"24","aleatoria","3","0.0045","aleatoria","0.026","1800","2.914285714285714"
"30","aleatoria","3","0.0045","aleatoria","0.026","300","2.8"
"29","aleatoria","3","0.0045","aleatoria","0.026","550","2.8"
"28","aleatoria","3","0.0045","aleatoria","0.026","2500","2.8979591836734695"
"24","aleatoria","3","0.0045","aleatoria","0.026","1850","2.9166666666666665"
"30","aleatoria","3","0.0045","aleatoria","0.026","350","2.8333333333333335"
"29","aleatoria","3","0.0045","aleatoria","0.026","600","2.8181818181818183"
"28","aleatoria","3","0.0045","aleatoria","0.026","2550","2.9"
"24","aleatoria","3","0.0045","aleatoria","0.026","1900","2.918918918918919"
"30","aleatoria","3","0.0045","aleatoria","0.026","400","2.857142857142857"
"29","aleatoria","3","0.0045","aleatoria","0.026","650","2.8333333333333335"
"28","aleatoria","3","0.0045","aleatoria","0.026","2600","2.9019607843137254"
"24","aleatoria","3","0.0045","aleatoria","0.026","1950","2.9210526315789473"
"30","aleatoria","3","0.0045","aleatoria","0.026","450","2.875"
"29","aleatoria","3","0.0045","aleatoria","0.026","700","2.769230769230769"
"28","aleatoria","3","0.0045","aleatoria","0.026","2650","2.9038461538461537"
"24","aleatoria","3","0.0045","aleatoria","0.026","2000","2.923076923076923"
"30","aleatoria","3","0.0045","aleatoria","0.026","500","2.888888888888889"
"29","aleatoria","3","0.0045","aleatoria","0.026","750","2.7857142857142856"
"28","aleatoria","3","0.0045","aleatoria","0.026","2700","2.9056603773584904"
"24","aleatoria","3","0.0045","aleatoria","0.026","2050","2.925"
"30","aleatoria","3","0.0045","aleatoria","0.026","550","2.9"
"29","aleatoria","3","0.0045","aleatoria","0.026","800","2.8"
"28","aleatoria","3","0.0045","aleatoria","0.026","2750","2.9074074074074074"
"24","aleatoria","3","0.0045","aleatoria","0.026","2100","2.926829268292683"
"30","aleatoria","3","0.0045","aleatoria","0.026","600","2.909090909090909"
"29","aleatoria","3","0.0045","aleatoria","0.026","850","2.8125"
"28","aleatoria","3","0.0045","aleatoria","0.026","2800","2.890909090909091"
"24","aleatoria","3","0.0045","aleatoria","0.026","2150","2.9285714285714284"
"30","aleatoria","3","0.0045","aleatoria","0.026","650","2.9166666666666665"
"29","aleatoria","3","0.0045","aleatoria","0.026","900","2.764705882352941"
"28","aleatoria","3","0.0045","aleatoria","0.026","2850","2.892857142857143"
"24","aleatoria","3","0.0045","aleatoria","0.026","2200","2.9302325581395348"
"30","aleatoria","3","0.0045","aleatoria","0.026","700","2.923076923076923"
"29","aleatoria","3","0.0045","aleatoria","0.026","950","2.7777777777777777"
"28","aleatoria","3","0.0045","aleatoria","0.026","2900","2.8947368421052633"
"24","aleatoria","3","0.0045","aleatoria","0.026","2250","2.9318181818181817"
"30","aleatoria","3","0.0045","aleatoria","0.026","750","2.9285714285714284"
"29","aleatoria","3","0.0045","aleatoria","0.026","1000","2.789473684210526"
"28","aleatoria","3","0.0045","aleatoria","0.026","2950","2.896551724137931"
"24","aleatoria","3","0.0045","aleatoria","0.026","2300","2.933333333333333"
"30","aleatoria","3","0.0045","aleatoria","0.026","800","2.933333333333333"
"29","aleatoria","3","0.0045","aleatoria","0.026","1050","2.8"
"28","aleatoria","3","0.0045","aleatoria","0.026","3000","2.8983050847457625"
"24","aleatoria","3","0.0045","aleatoria","0.026","2350","2.9347826086956523"
"31","aleatoria","4","0.0045","aleatoria","0.026","0","0"
"30","aleatoria","3","0.0045","aleatoria","0.026","850","2.9375"
"29","aleatoria","3","0.0045","aleatoria","0.026","1100","2.8095238095238093"
"24","aleatoria","3","0.0045","aleatoria","0.026","2400","2.9361702127659575"
"30","aleatoria","3","0.0045","aleatoria","0.026","900","2.9411764705882355"
"31","aleatoria","4","0.0045","aleatoria","0.026","50","0"
"29","aleatoria","3","0.0045","aleatoria","0.026","1150","2.8181818181818183"
"24","aleatoria","3","0.0045","aleatoria","0.026","2450","2.9375"
"30","aleatoria","3","0.0045","aleatoria","0.026","950","2.9444444444444446"
"31","aleatoria","4","0.0045","aleatoria","0.026","100","0"
"29","aleatoria","3","0.0045","aleatoria","0.026","1200","2.782608695652174"
"24","aleatoria","3","0.0045","aleatoria","0.026","2500","2.938775510204082"
"30","aleatoria","3","0.0045","aleatoria","0.026","1000","2.9473684210526314"
"31","aleatoria","4","0.0045","aleatoria","0.026","150","2"
"29","aleatoria","3","0.0045","aleatoria","0.026","1250","2.7916666666666665"
"24","aleatoria","3","0.0045","aleatoria","0.026","2550","2.94"
"30","aleatoria","3","0.0045","aleatoria","0.026","1050","2.95"
"31","aleatoria","4","0.0045","aleatoria","0.026","200","2"
"29","aleatoria","3","0.0045","aleatoria","0.026","1300","2.8"
"24","aleatoria","3","0.0045","aleatoria","0.026","2600","2.9411764705882355"
"30","aleatoria","3","0.0045","aleatoria","0.026","1100","2.9523809523809526"
"31","aleatoria","4","0.0045","aleatoria","0.026","250","2.5"
"29","aleatoria","3","0.0045","aleatoria","0.026","1350","2.8076923076923075"
"24","aleatoria","3","0.0045","aleatoria","0.026","2650","2.923076923076923"
"30","aleatoria","3","0.0045","aleatoria","0.026","1150","2.9545454545454546"
"31","aleatoria","4","0.0045","aleatoria","0.026","300","2.8"
"29","aleatoria","3","0.0045","aleatoria","0.026","1400","2.814814814814815"
"24","aleatoria","3","0.0045","aleatoria","0.026","2700","2.9245283018867925"
"30","aleatoria","3","0.0045","aleatoria","0.026","1200","2.9130434782608696"
"29","aleatoria","3","0.0045","aleatoria","0.026","1450","2.8214285714285716"
"31","aleatoria","4","0.0045","aleatoria","0.026","350","3"
"24","aleatoria","3","0.0045","aleatoria","0.026","2750","2.925925925925926"
"30","aleatoria","3","0.0045","aleatoria","0.026","1250","2.9166666666666665"
"29","aleatoria","3","0.0045","aleatoria","0.026","1500","2.8275862068965516"
"31","aleatoria","4","0.0045","aleatoria","0.026","400","3.142857142857143"
"24","aleatoria","3","0.0045","aleatoria","0.026","2800","2.9272727272727272"
"30","aleatoria","3","0.0045","aleatoria","0.026","1300","2.92"
"29","aleatoria","3","0.0045","aleatoria","0.026","1550","2.8333333333333335"
"31","aleatoria","4","0.0045","aleatoria","0.026","450","3.25"
"24","aleatoria","3","0.0045","aleatoria","0.026","2850","2.9285714285714284"
"30","aleatoria","3","0.0045","aleatoria","0.026","1350","2.923076923076923"
"29","aleatoria","3","0.0045","aleatoria","0.026","1600","2.838709677419355"
"31","aleatoria","4","0.0045","aleatoria","0.026","500","3.3333333333333335"
"24","aleatoria","3","0.0045","aleatoria","0.026","2900","2.9298245614035086"
"30","aleatoria","3","0.0045","aleatoria","0.026","1400","2.925925925925926"
"29","aleatoria","3","0.0045","aleatoria","0.026","1650","2.84375"
"24","aleatoria","3","0.0045","aleatoria","0.026","2950","2.9310344827586206"
"31","aleatoria","4","0.0045","aleatoria","0.026","550","3.3"
"30","aleatoria","3","0.0045","aleatoria","0.026","1450","2.9285714285714284"
"29","aleatoria","3","0.0045","aleatoria","0.026","1700","2.8484848484848486"
"24","aleatoria","3","0.0045","aleatoria","0.026","3000","2.9322033898305087"
"31","aleatoria","4","0.0045","aleatoria","0.026","600","3.3636363636363638"
"27","aleatoria","3","0.0045","aleatoria","0.026","1850","2.888888888888889"
"32","aleatoria","4","0.0045","aleatoria","0.026","0","0"
"30","aleatoria","3","0.0045","aleatoria","0.026","1500","2.9310344827586206"
"29","aleatoria","3","0.0045","aleatoria","0.026","1750","2.8529411764705883"
"31","aleatoria","4","0.0045","aleatoria","0.026","650","3.4166666666666665"
"27","aleatoria","3","0.0045","aleatoria","0.026","1900","2.891891891891892"
"32","aleatoria","4","0.0045","aleatoria","0.026","50","0"
"30","aleatoria","3","0.0045","aleatoria","0.026","1550","2.933333333333333"
"29","aleatoria","3","0.0045","aleatoria","0.026","1800","2.857142857142857"
"31","aleatoria","4","0.0045","aleatoria","0.026","700","3.4615384615384617"
"27","aleatoria","3","0.0045","aleatoria","0.026","1950","2.8947368421052633"
"32","aleatoria","4","0.0045","aleatoria","0.026","100","3"
"30","aleatoria","3","0.0045","aleatoria","0.026","1600","2.935483870967742"
"29","aleatoria","3","0.0045","aleatoria","0.026","1850","2.861111111111111"
"31","aleatoria","4","0.0045","aleatoria","0.026","750","3.5"
"27","aleatoria","3","0.0045","aleatoria","0.026","2000","2.8974358974358974"
"32","aleatoria","4","0.0045","aleatoria","0.026","150","3.5"
"30","aleatoria","3","0.0045","aleatoria","0.026","1650","2.9375"
"29","aleatoria","3","0.0045","aleatoria","0.026","1900","2.864864864864865"
"31","aleatoria","4","0.0045","aleatoria","0.026","800","3.533333333333333"
"27","aleatoria","3","0.0045","aleatoria","0.026","2050","2.9"
"32","aleatoria","4","0.0045","aleatoria","0.026","200","3.6666666666666665"
"30","aleatoria","3","0.0045","aleatoria","0.026","1700","2.909090909090909"
"29","aleatoria","3","0.0045","aleatoria","0.026","1950","2.8684210526315788"
"31","aleatoria","4","0.0045","aleatoria","0.026","850","3.5"
"27","aleatoria","3","0.0045","aleatoria","0.026","2100","2.902439024390244"
"29","aleatoria","3","0.0045","aleatoria","0.026","2000","2.871794871794872"
"30","aleatoria","3","0.0045","aleatoria","0.026","1750","2.911764705882353"
"25","aleatoria","3","0.0045","aleatoria","0.026","2600","2.8627450980392157"
"32","aleatoria","4","0.0045","aleatoria","0.026","250","3.75"
"27","aleatoria","3","0.0045","aleatoria","0.026","2150","2.9047619047619047"
"31","aleatoria","4","0.0045","aleatoria","0.026","900","3.5294117647058822"
"29","aleatoria","3","0.0045","aleatoria","0.026","2050","2.875"
"30","aleatoria","3","0.0045","aleatoria","0.026","1800","2.914285714285714"
"25","aleatoria","3","0.0045","aleatoria","0.026","2650","2.8653846153846154"
"32","aleatoria","4","0.0045","aleatoria","0.026","300","3.8"
"27","aleatoria","3","0.0045","aleatoria","0.026","2200","2.9069767441860463"
"31","aleatoria","4","0.0045","aleatoria","0.026","950","3.5555555555555554"
"30","aleatoria","3","0.0045","aleatoria","0.026","1850","2.9166666666666665"
"29","aleatoria","3","0.0045","aleatoria","0.026","2100","2.8780487804878048"
"32","aleatoria","4","0.0045","aleatoria","0.026","350","3.8333333333333335"
"25","aleatoria","3","0.0045","aleatoria","0.026","2700","2.8679245283018866"
"27","aleatoria","3","0.0045","aleatoria","0.026","2250","2.909090909090909"
"30","aleatoria","3","0.0045","aleatoria","0.026","1900","2.918918918918919"
"31","aleatoria","4","0.0045","aleatoria","0.026","1000","3.5789473684210527"
"29","aleatoria","3","0.0045","aleatoria","0.026","2150","2.880952380952381"
"32","aleatoria","4","0.0045","aleatoria","0.026","400","3.857142857142857"
"25","aleatoria","3","0.0045","aleatoria","0.026","2750","2.8703703703703702"
"27","aleatoria","3","0.0045","aleatoria","0.026","2300","2.911111111111111"
"30","aleatoria","3","0.0045","aleatoria","0.026","1950","2.9210526315789473"
"29","aleatoria","3","0.0045","aleatoria","0.026","2200","2.883720930232558"
"31","aleatoria","4","0.0045","aleatoria","0.026","1050","3.6"
"32","aleatoria","4","0.0045","aleatoria","0.026","450","3.875"
"25","aleatoria","3","0.0045","aleatoria","0.026","2800","2.8727272727272726"
"27","aleatoria","3","0.0045","aleatoria","0.026","2350","2.9130434782608696"
"30","aleatoria","3","0.0045","aleatoria","0.026","2000","2.923076923076923"
"29","aleatoria","3","0.0045","aleatoria","0.026","2250","2.8863636363636362"
"31","aleatoria","4","0.0045","aleatoria","0.026","1100","3.619047619047619"
"32","aleatoria","4","0.0045","aleatoria","0.026","500","3.888888888888889"
"25","aleatoria","3","0.0045","aleatoria","0.026","2850","2.857142857142857"
"27","aleatoria","3","0.0045","aleatoria","0.026","2400","2.9148936170212765"
"30","aleatoria","3","0.0045","aleatoria","0.026","2050","2.925"
"29","aleatoria","3","0.0045","aleatoria","0.026","2300","2.888888888888889"
"31","aleatoria","4","0.0045","aleatoria","0.026","1150","3.6363636363636362"
"32","aleatoria","4","0.0045","aleatoria","0.026","550","3.8"
"27","aleatoria","3","0.0045","aleatoria","0.026","2450","2.9166666666666665"
"25","aleatoria","3","0.0045","aleatoria","0.026","2900","2.8596491228070176"
"30","aleatoria","3","0.0045","aleatoria","0.026","2100","2.926829268292683"
"29","aleatoria","3","0.0045","aleatoria","0.026","2350","2.891304347826087"
"31","aleatoria","4","0.0045","aleatoria","0.026","1200","3.652173913043478"
"32","aleatoria","4","0.0045","aleatoria","0.026","600","3.8181818181818183"
"27","aleatoria","3","0.0045","aleatoria","0.026","2500","2.9183673469387754"
"30","aleatoria","3","0.0045","aleatoria","0.026","2150","2.9285714285714284"
"25","aleatoria","3","0.0045","aleatoria","0.026","2950","2.8620689655172415"
"29","aleatoria","3","0.0045","aleatoria","0.026","2400","2.893617021276596"
"31","aleatoria","4","0.0045","aleatoria","0.026","1250","3.6666666666666665"
"32","aleatoria","4","0.0045","aleatoria","0.026","650","3.8333333333333335"
"27","aleatoria","3","0.0045","aleatoria","0.026","2550","2.92"
"30","aleatoria","3","0.0045","aleatoria","0.026","2200","2.9302325581395348"
"29","aleatoria","3","0.0045","aleatoria","0.026","2450","2.8958333333333335"
"25","aleatoria","3","0.0045","aleatoria","0.026","3000","2.864406779661017"
"31","aleatoria","4","0.0045","aleatoria","0.026","1300","3.68"
"32","aleatoria","4","0.0045","aleatoria","0.026","700","3.8461538461538463"
"33","aleatoria","4","0.0045","aleatoria","0.026","0","0"
"27","aleatoria","3","0.0045","aleatoria","0.026","2600","2.9215686274509802"
"30","aleatoria","3","0.0045","aleatoria","0.026","2250","2.9318181818181817"
"31","aleatoria","4","0.0045","aleatoria","0.026","1350","3.6923076923076925"
"32","aleatoria","4","0.0045","aleatoria","0.026","750","3.7857142857142856"
"27","aleatoria","3","0.0045","aleatoria","0.026","2650","2.923076923076923"
"30","aleatoria","3","0.0045","aleatoria","0.026","2300","2.933333333333333"
"33","aleatoria","4","0.0045","aleatoria","0.026","50","0"
"31","aleatoria","4","0.0045","aleatoria","0.026","1400","3.7037037037037037"
"32","aleatoria","4","0.0045","aleatoria","0.026","800","3.8"
"27","aleatoria","3","0.0045","aleatoria","0.026","2700","2.9245283018867925"
"30","aleatoria","3","0.0045","aleatoria","0.026","2350","2.9347826086956523"
"33","aleatoria","4","0.0045","aleatoria","0.026","100","1"
"31","aleatoria","4","0.0045","aleatoria","0.026","1450","3.7142857142857144"
"32","aleatoria","4","0.0045","aleatoria","0.026","850","3.8125"
"27","aleatoria","3","0.0045","aleatoria","0.026","2750","2.9074074074074074"
"30","aleatoria","3","0.0045","aleatoria","0.026","2400","2.9361702127659575"
